locus_tag,essential,genome
BW25113_2573,TRUE,Escherichia_coli_BW25113
BW25113_3282,TRUE,Escherichia_coli_BW25113
BW25113_3164,FALSE,Escherichia_coli_BW25113
BW25113_3187,TRUE,Escherichia_coli_BW25113
BW25113_4160,TRUE,Escherichia_coli_BW25113
BW25113_0169,TRUE,Escherichia_coli_BW25113
BW25113_3189,TRUE,Escherichia_coli_BW25113
BW25113_1716,TRUE,Escherichia_coli_BW25113
BW25113_3251,TRUE,Escherichia_coli_BW25113
BW25113_3064,TRUE,Escherichia_coli_BW25113
BW25113_0639,TRUE,Escherichia_coli_BW25113
BW25113_0166,TRUE,Escherichia_coli_BW25113
BW25113_0641,TRUE,Escherichia_coli_BW25113
BW25113_2926,TRUE,Escherichia_coli_BW25113
BW25113_1718,TRUE,Escherichia_coli_BW25113
BW25113_4226,TRUE,Escherichia_coli_BW25113
BW25113_1204,TRUE,Escherichia_coli_BW25113
BW25113_0103,TRUE,Escherichia_coli_BW25113
BW25113_0421,TRUE,Escherichia_coli_BW25113
BW25113_0684,TRUE,Escherichia_coli_BW25113
BW25113_1662,TRUE,Escherichia_coli_BW25113
BW25113_4059,TRUE,Escherichia_coli_BW25113
BW25113_3865,TRUE,Escherichia_coli_BW25113
BW25113_0174,TRUE,Escherichia_coli_BW25113
BW25113_0415,TRUE,Escherichia_coli_BW25113
BW25113_2315,TRUE,Escherichia_coli_BW25113
BW25113_0188,TRUE,Escherichia_coli_BW25113
BW25113_0087,TRUE,Escherichia_coli_BW25113
BW25113_2935,FALSE,Escherichia_coli_BW25113
BW25113_0175,TRUE,Escherichia_coli_BW25113
BW25113_0126,TRUE,Escherichia_coli_BW25113
BW25113_2747,TRUE,Escherichia_coli_BW25113
BW25113_3315,TRUE,Escherichia_coli_BW25113
BW25113_3316,TRUE,Escherichia_coli_BW25113
BW25113_3804,TRUE,Escherichia_coli_BW25113
BW25113_2595,TRUE,Escherichia_coli_BW25113
BW25113_3974,TRUE,Escherichia_coli_BW25113
BW25113_3288,TRUE,Escherichia_coli_BW25113
BW25113_0088,TRUE,Escherichia_coli_BW25113
BW25113_1569,FALSE,Escherichia_coli_BW25113
BW25113_1570,TRUE,Escherichia_coli_BW25113
BW25113_1807,TRUE,Escherichia_coli_BW25113
BW25113_4261,TRUE,Escherichia_coli_BW25113
BW25113_3985,TRUE,Escherichia_coli_BW25113
BW25113_3986,TRUE,Escherichia_coli_BW25113
BW25113_3783,TRUE,Escherichia_coli_BW25113
BW25113_3018,TRUE,Escherichia_coli_BW25113
BW25113_3973,TRUE,Escherichia_coli_BW25113
BW25113_0173,TRUE,Escherichia_coli_BW25113
BW25113_0524,TRUE,Escherichia_coli_BW25113
BW25113_2153,TRUE,Escherichia_coli_BW25113
BW25113_4361,TRUE,Escherichia_coli_BW25113
BW25113_0168,TRUE,Escherichia_coli_BW25113
BW25113_1912,TRUE,Escherichia_coli_BW25113
BW25113_3255,TRUE,Escherichia_coli_BW25113
BW25113_4262,TRUE,Escherichia_coli_BW25113
BW25113_0095,TRUE,Escherichia_coli_BW25113
BW25113_3201,TRUE,Escherichia_coli_BW25113
BW25113_3639,TRUE,Escherichia_coli_BW25113
BW25113_3250,TRUE,Escherichia_coli_BW25113
BW25113_2607,TRUE,Escherichia_coli_BW25113
BW25113_0918,TRUE,Escherichia_coli_BW25113
BW25113_0171,TRUE,Escherichia_coli_BW25113
BW25113_3307,TRUE,Escherichia_coli_BW25113
BW25113_3308,TRUE,Escherichia_coli_BW25113
BW25113_2585,TRUE,Escherichia_coli_BW25113
BW25113_0182,TRUE,Escherichia_coli_BW25113
BW25113_0181,TRUE,Escherichia_coli_BW25113
BW25113_0529,TRUE,Escherichia_coli_BW25113
BW25113_2828,TRUE,Escherichia_coli_BW25113
BW25113_1093,TRUE,Escherichia_coli_BW25113
BW25113_3988,TRUE,Escherichia_coli_BW25113
BW25113_2568,TRUE,Escherichia_coli_BW25113
BW25113_4040,TRUE,Escherichia_coli_BW25113
BW25113_3863,TRUE,Escherichia_coli_BW25113
BW25113_1740,TRUE,Escherichia_coli_BW25113
BW25113_3461,TRUE,Escherichia_coli_BW25113
BW25113_2316,TRUE,Escherichia_coli_BW25113
BW25113_2478,TRUE,Escherichia_coli_BW25113
BW25113_3967,TRUE,Escherichia_coli_BW25113
BW25113_1145,TRUE,Escherichia_coli_BW25113
BW25113_4143,TRUE,Escherichia_coli_BW25113
BW25113_2615,TRUE,Escherichia_coli_BW25113
BW25113_1212,TRUE,Escherichia_coli_BW25113
BW25113_1213,FALSE,Escherichia_coli_BW25113
BW25113_2566,TRUE,Escherichia_coli_BW25113
BW25113_2567,TRUE,Escherichia_coli_BW25113
BW25113_3169,TRUE,Escherichia_coli_BW25113
BW25113_3805,TRUE,Escherichia_coli_BW25113
BW25113_1288,TRUE,Escherichia_coli_BW25113
BW25113_0025,TRUE,Escherichia_coli_BW25113
BW25113_0031,TRUE,Escherichia_coli_BW25113
BW25113_0640,TRUE,Escherichia_coli_BW25113
BW25113_1099,TRUE,Escherichia_coli_BW25113
BW25113_0475,TRUE,Escherichia_coli_BW25113
BW25113_2412,TRUE,Escherichia_coli_BW25113
BW25113_3230,TRUE,Escherichia_coli_BW25113
BW25113_3231,TRUE,Escherichia_coli_BW25113
BW25113_0029,TRUE,Escherichia_coli_BW25113
BW25113_3295,TRUE,Escherichia_coli_BW25113
BW25113_0417,TRUE,Escherichia_coli_BW25113
BW25113_0418,FALSE,Escherichia_coli_BW25113
BW25113_0185,TRUE,Escherichia_coli_BW25113
BW25113_3608,TRUE,Escherichia_coli_BW25113
BW25113_3972,TRUE,Escherichia_coli_BW25113
BW25113_3313,TRUE,Escherichia_coli_BW25113
BW25113_3314,TRUE,Escherichia_coli_BW25113
BW25113_2779,TRUE,Escherichia_coli_BW25113
BW25113_3178,TRUE,Escherichia_coli_BW25113
BW25113_0154,TRUE,Escherichia_coli_BW25113
BW25113_1118,TRUE,Escherichia_coli_BW25113
BW25113_0179,TRUE,Escherichia_coli_BW25113
BW25113_3384,TRUE,Escherichia_coli_BW25113
BW25113_3385,FALSE,Escherichia_coli_BW25113
BW25113_3030,TRUE,Escherichia_coli_BW25113
BW25113_3701,TRUE,Escherichia_coli_BW25113
BW25113_3835,TRUE,Escherichia_coli_BW25113
BW25113_1714,TRUE,Escherichia_coli_BW25113
BW25113_3176,TRUE,Escherichia_coli_BW25113
BW25113_3256,TRUE,Escherichia_coli_BW25113
BW25113_2411,TRUE,Escherichia_coli_BW25113
BW25113_2515,TRUE,Escherichia_coli_BW25113
BW25113_3183,TRUE,Escherichia_coli_BW25113
BW25113_0089,TRUE,Escherichia_coli_BW25113
BW25113_0414,TRUE,Escherichia_coli_BW25113
BW25113_2908,FALSE,Escherichia_coli_BW25113
BW25113_2780,TRUE,Escherichia_coli_BW25113
BW25113_2472,TRUE,Escherichia_coli_BW25113
BW25113_2925,TRUE,Escherichia_coli_BW25113
BW25113_0098,TRUE,Escherichia_coli_BW25113
BW25113_0634,TRUE,Escherichia_coli_BW25113
BW25113_3433,TRUE,Escherichia_coli_BW25113
BW25113_3650,TRUE,Escherichia_coli_BW25113
BW25113_0176,TRUE,Escherichia_coli_BW25113
BW25113_1779,TRUE,Escherichia_coli_BW25113
BW25113_1780,FALSE,Escherichia_coli_BW25113
BW25113_3633,TRUE,Escherichia_coli_BW25113
BW25113_0094,TRUE,Escherichia_coli_BW25113
BW25113_1713,TRUE,Escherichia_coli_BW25113
BW25113_4052,TRUE,Escherichia_coli_BW25113
BW25113_3729,TRUE,Escherichia_coli_BW25113
BW25113_3730,TRUE,Escherichia_coli_BW25113
BW25113_1637,TRUE,Escherichia_coli_BW25113
BW25113_3304,TRUE,Escherichia_coli_BW25113
BW25113_3305,TRUE,Escherichia_coli_BW25113
BW25113_3306,TRUE,Escherichia_coli_BW25113
BW25113_2514,TRUE,Escherichia_coli_BW25113
BW25113_0657,TRUE,Escherichia_coli_BW25113
BW25113_2610,TRUE,Escherichia_coli_BW25113
BW25113_1131,TRUE,Escherichia_coli_BW25113
BW25113_0026,TRUE,Escherichia_coli_BW25113
BW25113_0526,TRUE,Escherichia_coli_BW25113
BW25113_0091,TRUE,Escherichia_coli_BW25113
BW25113_2400,TRUE,Escherichia_coli_BW25113
BW25113_0930,TRUE,Escherichia_coli_BW25113
BW25113_0470,TRUE,Escherichia_coli_BW25113
BW25113_3398,TRUE,Escherichia_coli_BW25113
BW25113_4041,TRUE,Escherichia_coli_BW25113
BW25113_2511,TRUE,Escherichia_coli_BW25113
BW25113_0635,TRUE,Escherichia_coli_BW25113
BW25113_1084,TRUE,Escherichia_coli_BW25113
BW25113_0680,TRUE,Escherichia_coli_BW25113
BW25113_4557,FALSE,Escherichia_coli_BW25113
BW25113_0911,TRUE,Escherichia_coli_BW25113
BW25113_0194,TRUE,Escherichia_coli_BW25113
BW25113_3296,TRUE,Escherichia_coli_BW25113
BW25113_3297,TRUE,Escherichia_coli_BW25113
BW25113_3298,TRUE,Escherichia_coli_BW25113
BW25113_3066,TRUE,Escherichia_coli_BW25113
BW25113_4258,TRUE,Escherichia_coli_BW25113
BW25113_2231,TRUE,Escherichia_coli_BW25113
BW25113_1876,TRUE,Escherichia_coli_BW25113
BW25113_0420,TRUE,Escherichia_coli_BW25113
BW25113_1092,TRUE,Escherichia_coli_BW25113
BW25113_1866,TRUE,Escherichia_coli_BW25113
BW25113_3318,TRUE,Escherichia_coli_BW25113
BW25113_3319,TRUE,Escherichia_coli_BW25113
BW25113_3320,TRUE,Escherichia_coli_BW25113
BW25113_3321,TRUE,Escherichia_coli_BW25113
BW25113_0922,TRUE,Escherichia_coli_BW25113
BW25113_0923,TRUE,Escherichia_coli_BW25113
BW25113_1116,TRUE,Escherichia_coli_BW25113
BW25113_1117,TRUE,Escherichia_coli_BW25113
BW25113_3559,TRUE,Escherichia_coli_BW25113
BW25113_3168,TRUE,Escherichia_coli_BW25113
BW25113_1719,TRUE,Escherichia_coli_BW25113
BW25113_3340,TRUE,Escherichia_coli_BW25113
BW25113_3341,TRUE,Escherichia_coli_BW25113
BW25113_3300,TRUE,Escherichia_coli_BW25113
BW25113_3301,TRUE,Escherichia_coli_BW25113
BW25113_3302,TRUE,Escherichia_coli_BW25113
BW25113_3303,TRUE,Escherichia_coli_BW25113
BW25113_0054,TRUE,Escherichia_coli_BW25113
BW25113_3019,TRUE,Escherichia_coli_BW25113
BW25113_3699,TRUE,Escherichia_coli_BW25113
BW25113_2234,TRUE,Escherichia_coli_BW25113
BW25113_0177,TRUE,Escherichia_coli_BW25113
BW25113_0642,TRUE,Escherichia_coli_BW25113
BW25113_3987,TRUE,Escherichia_coli_BW25113
BW25113_1207,TRUE,Escherichia_coli_BW25113
BW25113_1208,TRUE,Escherichia_coli_BW25113
BW25113_1209,TRUE,Escherichia_coli_BW25113
BW25113_0914,TRUE,Escherichia_coli_BW25113
BW25113_0915,TRUE,Escherichia_coli_BW25113
BW25113_2697,TRUE,Escherichia_coli_BW25113
BW25113_0084,TRUE,Escherichia_coli_BW25113
BW25113_0085,TRUE,Escherichia_coli_BW25113
BW25113_0086,TRUE,Escherichia_coli_BW25113
BW25113_0184,TRUE,Escherichia_coli_BW25113
